schema,problem_id,eq1_id,eq2_id,dataset_partition,paper_dataset,provenance_sources,family,profile,profile_role,generation_status,solver_elapsed_seconds,process_tree_peak_rss_bytes,memory_limit_bytes,judge_status,judge_elapsed_seconds,certificate_path,certificate_bytes,certificate_sha256
unrestricted-search-public-result-v1,alps4141::alps_6172284e5e55_to_Equation2,9003246,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.813,480235520,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_617c847abd0c_to_Equation2,9002418,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,118.531,1178152960,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_61928414feac_to_Equation2,9004092,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,121.984,954486784,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_61aeee19135c_to_Equation2,9002232,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,464470016,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_61e07b5f668f_to_Equation2,9003211,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,121.219,1070104576,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6203860fff29_to_Equation2,9004043,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,1.25,84459520,2097152000,accepted,0.843,results/certificates/trace_depth_sweep_soundfix_v5/E9004043_to_E2__4389b30450e2.lean,60068,4389b30450e2ba25c886f88a9bbc324f17f01cf95335cf5be27a38fd0ca859f0
unrestricted-search-public-result-v1,alps4141::alps_62057b3556b9_to_Equation2,9000873,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.438,938508288,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_620a3ac5e07f_to_Equation2,9001971,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,11.281,329289728,2097152000,accepted,1.235,results/certificates/trace_depth_sweep_soundfix_v5/E9001971_to_E2__4fad2ac7f059.lean,96238,4fad2ac7f059e628b133f18b052e37140aa0aec24439a1378f6196e2c6dee546
unrestricted-search-public-result-v1,alps4141::alps_620b3579b1b9_to_Equation2,9001869,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.421,726106112,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_621832414f8b_to_Equation2,9003580,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.344,370700288,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62332e6f3b29_to_Equation2,9002848,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,memory_limit,92.828,2115153920,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_623d77321d7d_to_Equation2,9001449,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.922,78602240,2097152000,accepted,0.719,results/certificates/trace_depth_sweep_soundfix_v5/E9001449_to_E2__1461ff8524e8.lean,31878,1461ff8524e853cab6e06df9f553bdf25d06e31b0f944f2735040795dd2ebedf
unrestricted-search-public-result-v1,alps4141::alps_62470e5ae4e6_to_Equation2,9001922,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,121.516,788561920,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_624fb494d3c6_to_Equation2,9004001,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.515,834150400,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62646f1353a4_to_Equation2,9003219,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,848617472,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62659cee6708_to_Equation2,9001281,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.344,69320704,2097152000,accepted,0.969,results/certificates/trace_depth_sweep_soundfix_v5/E9001281_to_E2__39cc281f746b.lean,32673,39cc281f746b1bbf2773a8fbecfca157f4b164d5d47975cfc9a6732ab4e4bc90
unrestricted-search-public-result-v1,alps4141::alps_627e1821f349_to_Equation2,9000906,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,memory_limit,10.109,2105561088,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_627eeb4a89a4_to_Equation2,9003521,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.296,535367680,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62842786bbe1_to_Equation2,9000679,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.578,63987712,2097152000,accepted,0.656,results/certificates/trace_depth_sweep_soundfix_v5/E9000679_to_E2__113ff5d4886a.lean,24562,113ff5d4886a557729f7d2131df3103fdbbaf1851eda857c3d20fd4fc4e2dad8
unrestricted-search-public-result-v1,alps4141::alps_6285b27d36df_to_Equation2,9000648,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.688,347217920,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62869252e301_to_Equation2,9001351,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.39,1057386496,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_628692b3f355_to_Equation2,9001861,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,6.782,66285568,2097152000,accepted,0.844,results/certificates/trace_depth_sweep_soundfix_v5/E9001861_to_E2__d3f59386f548.lean,53968,d3f59386f548fd65dd13d244d0ceba305c9d67f906222f74b150b8f8506195c5
unrestricted-search-public-result-v1,alps4141::alps_629192c48fc0_to_Equation2,9003074,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.906,652148736,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62ae352640a0_to_Equation2,9000700,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.313,638144512,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62af35140355_to_Equation2,9001857,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,119.406,725774336,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62ba47e800b4_to_Equation2,9000087,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.687,742125568,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62c5dc50dac5_to_Equation2,9002007,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,58.672,250982400,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62d3c815c639_to_Equation2,9003570,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.375,1101357056,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_62dec06c2e28_to_Equation2,9002475,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.765,93319168,2097152000,accepted,0.75,results/certificates/trace_depth_sweep_soundfix_v5/E9002475_to_E2__429ff0897b00.lean,48141,429ff0897b0057392e68d477ecf564d5c38d47f321db72f752e1726cdab9a79f
unrestricted-search-public-result-v1,alps4141::alps_62e7d69685a8_to_Equation2,9003194,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.516,748531712,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6314461c38a5_to_Equation2,9003511,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.454,826015744,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6317f3657a02_to_Equation2,9003181,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.453,1246035968,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_632b2b560663_to_Equation2,9003954,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.359,64094208,2097152000,accepted,0.875,results/certificates/trace_depth_sweep_soundfix_v5/E9003954_to_E2__0194bd3497a5.lean,24971,0194bd3497a5a1a49de717700c0fd64916314a044740ee49c76d77b258e977fe
unrestricted-search-public-result-v1,alps4141::alps_633555e6f791_to_Equation2,9001934,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,115.094,525275136,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63566609ab01_to_Equation2,9002947,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.297,770015232,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_635b1c44ed30_to_Equation2,9001980,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.828,68886528,2097152000,accepted,0.766,results/certificates/trace_depth_sweep_soundfix_v5/E9001980_to_E2__89d8e79b77fe.lean,27039,89d8e79b77fea61450a80213dbfae34b940b823067fe15b3e91369c0f167bc26
unrestricted-search-public-result-v1,alps4141::alps_636e32bfc8ac_to_Equation2,9000420,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.437,867786752,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6387fe5188f3_to_Equation2,9003059,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,1.266,110080000,2097152000,accepted,0.531,results/certificates/trace_depth_sweep_soundfix_v5/E9003059_to_E2__7e06f94195dd.lean,23427,7e06f94195ddcf84578b0f408d6c0725af3cfb3ebafc9f181223a103e9a72e35
unrestricted-search-public-result-v1,alps4141::alps_638abb107024_to_Equation2,9003286,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.485,620703744,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63b3bb5685ac_to_Equation2,9003888,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.453,531509248,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63b84c78e81f_to_Equation2,9001812,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,1.0,63975424,2097152000,accepted,0.797,results/certificates/trace_depth_sweep_soundfix_v5/E9001812_to_E2__d180aa4b6400.lean,50083,d180aa4b640028a3490bbd306f4e85c0180bc3d980b465a27c912ff19fc17140
unrestricted-search-public-result-v1,alps4141::alps_63ba7f22ab81_to_Equation2,9000338,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.547,645636096,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63ced13ebf91_to_Equation2,9001804,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,116.672,994807808,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63d37b184578_to_Equation2,9003421,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.484,538275840,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63d4e61469b2_to_Equation2,9003338,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.75,545435648,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_63d9f9b3f7f0_to_Equation2,9002383,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,21.546,1080709120,2097152000,accepted,0.938,results/certificates/trace_depth_sweep_soundfix_v5/E9002383_to_E2__0f88983c80e6.lean,48078,0f88983c80e6b2e03350d4d8463bbe904cf06ed098e3c4bb0bf194499c9c40fb
unrestricted-search-public-result-v1,alps4141::alps_63e94d28a2c6_to_Equation2,9003409,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,16.235,1403052032,2097152000,accepted,6.156,results/certificates/trace_depth_sweep_soundfix_v5/E9003409_to_E2__73a6955b5f25.lean,28358,73a6955b5f2510317eca219d24cf55ffc6ab794fc37c18a1e13efb0db8f26ecc
unrestricted-search-public-result-v1,alps4141::alps_64023e442789_to_Equation2,9002311,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,121.312,838619136,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_640be755b2c4_to_Equation2,9003597,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.625,814993408,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_64262e14e0c0_to_Equation2,9001561,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.609,69079040,2097152000,accepted,0.265,results/certificates/trace_depth_sweep_soundfix_v5/E9001561_to_E2__a1bdbe333419.lean,8317,a1bdbe333419347b20c038aeb24f59b4e233ea6ec81ba2d42b6b6c8aa7dbfe72
unrestricted-search-public-result-v1,alps4141::alps_646135962e98_to_Equation2,9004017,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.578,475299840,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_646184bb7db9_to_Equation2,9000977,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,123.078,1831440384,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6464f8b99ccd_to_Equation2,9001339,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.25,1393131520,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6472ae4d22cb_to_Equation2,9000102,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.563,815542272,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6491206feab3_to_Equation2,9000183,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.579,900136960,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_649671c66e76_to_Equation2,9003135,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,12.781,585744384,2097152000,accepted,1.297,results/certificates/trace_depth_sweep_soundfix_v5/E9003135_to_E2__d9761ba1ed8d.lean,97557,d9761ba1ed8d4200e98cc5b6af3b9f68e5ff02f57e2f558735b95a953ed88f6b
unrestricted-search-public-result-v1,alps4141::alps_64b43d4b4ce6_to_Equation2,9001173,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.407,569135104,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_64c368806709_to_Equation2,9002203,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,1.579,107900928,2097152000,accepted,1.219,results/certificates/trace_depth_sweep_soundfix_v5/E9002203_to_E2__10bf3ed6af0c.lean,106594,10bf3ed6af0cf56af3cb86c020e39e857194700fedd5964cd767aa98ffe66b1a
unrestricted-search-public-result-v1,alps4141::alps_64c498371aa1_to_Equation2,9003735,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.516,1182568448,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_64c551107cec_to_Equation2,9002867,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,2.843,392056832,2097152000,accepted,1.36,results/certificates/trace_depth_sweep_soundfix_v5/E9002867_to_E2__fe123aa98404.lean,139763,fe123aa98404bd2561657d3fc0b2c760540841d40edb6ac47a401b2686e74fc9
unrestricted-search-public-result-v1,alps4141::alps_64c9faa7558b_to_Equation2,9003750,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,690188288,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_64d1ac354c29_to_Equation2,9000792,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.484,1254252544,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_64dbdf3c8d59_to_Equation2,9001887,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,776126464,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_64e6d6e8fc81_to_Equation2,9003411,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.672,685965312,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_650c3cb48d6f_to_Equation2,9002931,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,632160256,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_651604be6cad_to_Equation2,9001897,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.422,856788992,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_651de39d6054_to_Equation2,9002437,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.391,61386752,2097152000,accepted,0.609,results/certificates/trace_depth_sweep_soundfix_v5/E9002437_to_E2__fa1b1cc0e8f0.lean,26647,fa1b1cc0e8f06ae7364c25511891c7ee6c55c2e897edc0549d12046a8b4ebdcb
unrestricted-search-public-result-v1,alps4141::alps_65431366f93d_to_Equation2,9003348,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,960868352,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6547230f1489_to_Equation2,9002832,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.485,839278592,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_654e62915df5_to_Equation2,9001885,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,memory_limit,11.641,2103410688,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6563707d6bd6_to_Equation2,9001930,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.266,1080385536,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_657338193acb_to_Equation2,9001409,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,116.594,2062929920,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6592e574d899_to_Equation2,9002985,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.5,428257280,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_65957c36af50_to_Equation2,9003824,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.422,468492288,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6598ded36ddd_to_Equation2,9004140,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,2.343,392511488,2097152000,accepted,0.562,results/certificates/trace_depth_sweep_soundfix_v5/E9004140_to_E2__416e16636fa1.lean,23192,416e16636fa1991163180848c7bc9b407906a06ce682400a7a8c0b714c535058
unrestricted-search-public-result-v1,alps4141::alps_659df2a53fa4_to_Equation2,9003102,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,12.907,280285184,2097152000,accepted,1.015,results/certificates/trace_depth_sweep_soundfix_v5/E9003102_to_E2__636d93c4a1be.lean,100619,636d93c4a1be3512441ae6e2ff9185962e10eaf4c138d59a93a4270df7c77705
unrestricted-search-public-result-v1,alps4141::alps_65a714165d44_to_Equation2,9001002,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.297,610734080,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_65be846b2e38_to_Equation2,9003438,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.235,414932992,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_65d711950f74_to_Equation2,9001480,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.359,64012288,2097152000,accepted,0.578,results/certificates/trace_depth_sweep_soundfix_v5/E9001480_to_E2__422d9ec15c6f.lean,15787,422d9ec15c6f7265191dd80f63dc11b3199fc3fa328b73fedc269ed2a2391435
unrestricted-search-public-result-v1,alps4141::alps_65e22845dd96_to_Equation2,9000849,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.422,1168797696,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_65e852907433_to_Equation2,9001133,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,118.531,405803008,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_65ec1a034954_to_Equation2,9004024,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.265,711929856,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_660593a90048_to_Equation2,9000115,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.485,997060608,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_660971b78fec_to_Equation2,9003966,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,720646144,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6612ac933200_to_Equation2,9002538,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.344,1884266496,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_66399154280c_to_Equation2,9003414,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.515,482308096,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6644ad9619e0_to_Equation2,9001439,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.281,1083949056,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_665cff1b6ee5_to_Equation2,9002389,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,128.313,1857974272,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_66612dc6ae93_to_Equation2,9001859,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,memory_limit,82.079,2080485376,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_6666f1b8e189_to_Equation2,9003756,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.641,64016384,2097152000,accepted,0.969,results/certificates/trace_depth_sweep_soundfix_v5/E9003756_to_E2__cd308e9c1cc6.lean,90091,cd308e9c1cc6f05c3d04ce728c963fc9219790cc40b1370c5ead0c7767a508cd
unrestricted-search-public-result-v1,alps4141::alps_66aae346d126_to_Equation2,9002196,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.406,567492608,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_66b0d355a990_to_Equation2,9003866,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.281,1549246464,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_66b40dd9df01_to_Equation2,9003707,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,no_candidate,120.516,944496640,2097152000,not_submitted_no_certificate,,,,
unrestricted-search-public-result-v1,alps4141::alps_66b5d0461ac6_to_Equation2,9001734,2,generalization_4057,alps4141,alps4141,trace,trace_depth_sweep_soundfix_v5,primary_full_benchmark,generated,0.703,64114688,2097152000,accepted,0.578,results/certificates/trace_depth_sweep_soundfix_v5/E9001734_to_E2__687c2ebf6ca5.lean,26689,687c2ebf6ca5ac71a7df8a95aafccce02a9f0e93b307031391d3f5d3a0183d7d
