equivalence_group_id,representative_record_id,member_count,provenance_sources,member_record_ids,vampire_statuses,eprover_statuses,twee_complete_statuses,theorem_any,counter_satisfiable_any,scientific_conflict
exact_58b48e0cbe135c94,alps4141::alps_2fa48d5e4d56_to_Equation2,1,alps4141,alps4141::alps_2fa48d5e4d56_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_bb83d9e2f7ef6b24,alps4141::alps_635b1c44ed30_to_Equation2,1,alps4141,alps4141::alps_635b1c44ed30_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_0710969e2b1d3c21,alps4141::alps_6ad198e48746_to_Equation2,1,alps4141,alps4141::alps_6ad198e48746_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_622c5b7f51bc9938,alps4141::alps_e92e357e7a14_to_Equation2,1,alps4141,alps4141::alps_e92e357e7a14_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_a4853ca296ec536d,alps4141::alps_6f387d184713_to_Equation2,1,alps4141,alps4141::alps_6f387d184713_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_e5ac6999f5972bae,alps4141::alps_274c687bf9e1_to_Equation2,1,alps4141,alps4141::alps_274c687bf9e1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_4ea0166636e22594,alps4141::alps_8a5fec2cd457_to_Equation2,1,alps4141,alps4141::alps_8a5fec2cd457_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_9d5620e4919cfe61,alps4141::alps_28e1b7e90d90_to_Equation2,1,alps4141,alps4141::alps_28e1b7e90d90_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_600e11465bf44bb2,alps4141::alps_910d41970626_to_Equation2,1,alps4141,alps4141::alps_910d41970626_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_8ad1eb9f87f088a4,alps4141::alps_37cb60c11a33_to_Equation2,1,alps4141,alps4141::alps_37cb60c11a33_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_91338dc39afd7a6a,alps4141::alps_45d59e679129_to_Equation2,1,alps4141,alps4141::alps_45d59e679129_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_630d4165a4a179a1,alps4141::alps_b738c88218a7_to_Equation2,1,alps4141,alps4141::alps_b738c88218a7_to_Equation2,completed_no_decisive_result,resource_exhausted,memory_limit,False,False,False
exact_e40a8862f9784450,alps4141::alps_30b2cea89f3b_to_Equation2,1,alps4141,alps4141::alps_30b2cea89f3b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_37d01ce6e2409f43,alps4141::alps_12d85ffe7e72_to_Equation2,1,alps4141,alps4141::alps_12d85ffe7e72_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_5c622db49c0bc7d4,alps4141::alps_7388dd17dc3c_to_Equation2,1,alps4141,alps4141::alps_7388dd17dc3c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_4301291856754f4b,alps4141::alps_fda5409ff900_to_Equation2,1,alps4141,alps4141::alps_fda5409ff900_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_42b02e0e9b8843b2,alps4141::alps_e2e2573ff68c_to_Equation2,1,alps4141,alps4141::alps_e2e2573ff68c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_81a52c572ac2ea87,alps4141::alps_013190e1894c_to_Equation2,1,alps4141,alps4141::alps_013190e1894c_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_15db03b934cb1dae,alps4141::alps_a1e9f6f0d1c6_to_Equation2,1,alps4141,alps4141::alps_a1e9f6f0d1c6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_c9259047c081a846,alps4141::alps_23018e66007a_to_Equation2,1,alps4141,alps4141::alps_23018e66007a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_cf90b300de040577,alps4141::alps_f80935d1a106_to_Equation2,1,alps4141,alps4141::alps_f80935d1a106_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_24c0db16c9830ff1,alps4141::alps_3e51150b1482_to_Equation2,1,alps4141,alps4141::alps_3e51150b1482_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_7595c84fa87b00a6,alps4141::alps_f3f1b66348c2_to_Equation2,1,alps4141,alps4141::alps_f3f1b66348c2_to_Equation2,resource_exhausted,resource_exhausted,memory_limit,False,False,False
exact_1147c947abc5103a,alps4141::alps_4b54b14aa9be_to_Equation2,1,alps4141,alps4141::alps_4b54b14aa9be_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_727b8ef8424fe11a,alps4141::alps_5d0791b9f71f_to_Equation2,1,alps4141,alps4141::alps_5d0791b9f71f_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_ace876218067613e,alps4141::alps_a88b5a7a7c32_to_Equation2,1,alps4141,alps4141::alps_a88b5a7a7c32_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_0de6c42910698f78,alps4141::alps_3c4c3b4484a6_to_Equation2,1,alps4141,alps4141::alps_3c4c3b4484a6_to_Equation2,resource_exhausted,resource_exhausted,memory_limit,False,False,False
exact_5938dea127663742,alps4141::alps_8ce5bec59539_to_Equation2,1,alps4141,alps4141::alps_8ce5bec59539_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_33c647e6eae21cf0,alps4141::alps_62c5dc50dac5_to_Equation2,1,alps4141,alps4141::alps_62c5dc50dac5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_c0af812ce7a80d02,alps4141::alps_551cfa69fb7b_to_Equation2,1,alps4141,alps4141::alps_551cfa69fb7b_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_c08456e753ae5655,alps4141::alps_e051b4c8d7c5_to_Equation2,1,alps4141,alps4141::alps_e051b4c8d7c5_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_bf2d018ee47dd2d4,alps4141::alps_a93d1de0e8f7_to_Equation2,1,alps4141,alps4141::alps_a93d1de0e8f7_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_7aea947ff2167e7f,austin96::order5_austin_unknown_E36638_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E36638_to_E2 | alps4141::alps_0314c4278387_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_9a460cecea19ebd5,generality34::order5_unknown_finite_status24_E28740_to_E2,1,generality34,generality34::order5_unknown_finite_status24_E28740_to_E2,completed_no_decisive_result,completed_no_proof,counter_satisfiable,False,True,False
exact_e2e13f793bea90dc,alps4141::alps_89364e26e42d_to_Equation2,1,alps4141,alps4141::alps_89364e26e42d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_57aeb61abc456c98,alps4141::alps_764fd57028ac_to_Equation2,1,alps4141,alps4141::alps_764fd57028ac_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_34ad4f3c18c105b3,alps4141::alps_83af7973aeb3_to_Equation2,1,alps4141,alps4141::alps_83af7973aeb3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_7ba653db7d5cdac5,generality34::order5_known_austin10_E28770_to_E2,1,generality34,generality34::order5_known_austin10_E28770_to_E2,completed_no_decisive_result,completed_no_proof,counter_satisfiable,False,True,False
exact_d6d408f6cc92eefb,austin96::order5_austin_unknown_E36713_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E36713_to_E2 | alps4141::alps_69629f506446_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_5d5e877c9c5b376e,austin96::order5_austin_unknown_E36714_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E36714_to_E2 | alps4141::alps_284714b901e2_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_238c2bc3a301bfb5,alps4141::alps_90ab34f19ad4_to_Equation2,1,alps4141,alps4141::alps_90ab34f19ad4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_1dfa72c023aed66b,alps4141::alps_a10c3dab1675_to_Equation2,1,alps4141,alps4141::alps_a10c3dab1675_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_e4d844c71f98bdae,alps4141::alps_8ce7b14baa9e_to_Equation2,1,alps4141,alps4141::alps_8ce7b14baa9e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_21942f2f5c19f01b,alps4141::alps_3e986a55e3c6_to_Equation2,1,alps4141,alps4141::alps_3e986a55e3c6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_bedcf274d16fe629,alps4141::alps_2f1c8501fb6f_to_Equation2,1,alps4141,alps4141::alps_2f1c8501fb6f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_eee3433cc5d10bd8,alps4141::alps_8e35b0ff9988_to_Equation2,1,alps4141,alps4141::alps_8e35b0ff9988_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d3d4888a2d33e4d5,alps4141::alps_ee0d98cd0ba5_to_Equation2,1,alps4141,alps4141::alps_ee0d98cd0ba5_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_18110e0b41a21352,alps4141::alps_4182112a49f8_to_Equation2,1,alps4141,alps4141::alps_4182112a49f8_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_a6f4c20966be8dcd,alps4141::alps_933afaac1d15_to_Equation2,1,alps4141,alps4141::alps_933afaac1d15_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_3c655e7ffc5947ae,alps4141::alps_b0d74a113333_to_Equation2,1,alps4141,alps4141::alps_b0d74a113333_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f38e57957e1694cb,alps4141::alps_d64b2cbc5f6a_to_Equation2,1,alps4141,alps4141::alps_d64b2cbc5f6a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_ba9316c467c7c7c5,alps4141::alps_b265a77a7fb5_to_Equation2,1,alps4141,alps4141::alps_b265a77a7fb5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_e1b5b597895b01d7,alps4141::alps_ceb093254fe0_to_Equation2,1,alps4141,alps4141::alps_ceb093254fe0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_04686c81f8d931cc,alps4141::alps_f3be5c19ee98_to_Equation2,1,alps4141,alps4141::alps_f3be5c19ee98_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d33fd0546ac0d8ba,alps4141::alps_3d5d702a4169_to_Equation2,1,alps4141,alps4141::alps_3d5d702a4169_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_686823bd6cce7f87,alps4141::alps_82311f236eab_to_Equation2,1,alps4141,alps4141::alps_82311f236eab_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_100cdef5455e6af1,alps4141::alps_c05a637a623b_to_Equation2,1,alps4141,alps4141::alps_c05a637a623b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_a721cff55cbe07fe,alps4141::alps_c78d9f35fb3c_to_Equation2,1,alps4141,alps4141::alps_c78d9f35fb3c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_38deb52d3d59a4c5,alps4141::alps_d3df0bcbca7c_to_Equation2,1,alps4141,alps4141::alps_d3df0bcbca7c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d137d7c4e4786f63,alps4141::alps_291b2bad87de_to_Equation2,1,alps4141,alps4141::alps_291b2bad87de_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0b824145ef92d895,alps4141::alps_af914d9a0631_to_Equation2,1,alps4141,alps4141::alps_af914d9a0631_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f985ae5b349629d1,alps4141::alps_2cdf53a55c6c_to_Equation2,1,alps4141,alps4141::alps_2cdf53a55c6c_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_6599a6558b93d801,alps4141::alps_d93634f28b81_to_Equation2,1,alps4141,alps4141::alps_d93634f28b81_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_be26c4e778e46940,alps4141::alps_2dbd7b528c0e_to_Equation2,1,alps4141,alps4141::alps_2dbd7b528c0e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_32b9ce12b83faf66,alps4141::alps_12192312175c_to_Equation2,1,alps4141,alps4141::alps_12192312175c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_3a6b3ee8e610a1c7,alps4141::alps_4d4fc85011a9_to_Equation2,1,alps4141,alps4141::alps_4d4fc85011a9_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_e7e21eadc67e6795,alps4141::alps_c28d39fcda30_to_Equation2,1,alps4141,alps4141::alps_c28d39fcda30_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_6515a6c6837b6759,alps4141::alps_e0f34c36dcc6_to_Equation2,1,alps4141,alps4141::alps_e0f34c36dcc6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d3d8a6077115f9fa,alps4141::alps_4854200e0124_to_Equation2,1,alps4141,alps4141::alps_4854200e0124_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_93ed6a94d3e88963,alps4141::alps_fbee81a59c28_to_Equation2,1,alps4141,alps4141::alps_fbee81a59c28_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_28d84be4cd1bca73,alps4141::alps_774b48bf5bc0_to_Equation2,1,alps4141,alps4141::alps_774b48bf5bc0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_8497f28d19817be9,alps4141::alps_337beb97e2bf_to_Equation2,1,alps4141,alps4141::alps_337beb97e2bf_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_f1e8dd4a4417c114,alps4141::alps_bcdfbb5d0734_to_Equation2,1,alps4141,alps4141::alps_bcdfbb5d0734_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_95cfc1c842327a44,alps4141::alps_102aaabc78f0_to_Equation2,1,alps4141,alps4141::alps_102aaabc78f0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b98e5c15a0810ad6,alps4141::alps_17083b0ecdfb_to_Equation2,1,alps4141,alps4141::alps_17083b0ecdfb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_55dd0719a4f3dac7,alps4141::alps_588878738a5a_to_Equation2,1,alps4141,alps4141::alps_588878738a5a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_fdcc304d676c292e,alps4141::alps_a8c185157e8a_to_Equation2,1,alps4141,alps4141::alps_a8c185157e8a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_4021aa4b52d788ab,alps4141::alps_933bf0ae3b8d_to_Equation2,1,alps4141,alps4141::alps_933bf0ae3b8d_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_a7bf12b9f36fc3fa,alps4141::alps_5d12d41cbea5_to_Equation2,1,alps4141,alps4141::alps_5d12d41cbea5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b4cc58a626281063,alps4141::alps_e7ce185d6965_to_Equation2,1,alps4141,alps4141::alps_e7ce185d6965_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_18dccd5954f39a4e,alps4141::alps_a53663b06109_to_Equation2,1,alps4141,alps4141::alps_a53663b06109_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d597395ad3a98574,alps4141::alps_342937c7d4b6_to_Equation2,1,alps4141,alps4141::alps_342937c7d4b6_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_4a94f914e42a3bc7,alps4141::alps_0e0c84f0cc69_to_Equation2,1,alps4141,alps4141::alps_0e0c84f0cc69_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_981db6692622209c,alps4141::alps_285b44b4bfc4_to_Equation2,1,alps4141,alps4141::alps_285b44b4bfc4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_ba2e533dad2fddee,alps4141::alps_296cb8661d34_to_Equation2,1,alps4141,alps4141::alps_296cb8661d34_to_Equation2,theorem,resource_exhausted,theorem,True,False,False
exact_b2223f0dddf59f6b,alps4141::alps_3f72f6338adf_to_Equation2,1,alps4141,alps4141::alps_3f72f6338adf_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_2017d31d889e1b72,alps4141::alps_ca589d3e12a4_to_Equation2,1,alps4141,alps4141::alps_ca589d3e12a4_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_8c5cfb27ff9fe1e7,alps4141::alps_1de532c002bb_to_Equation2,1,alps4141,alps4141::alps_1de532c002bb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0767aecfa4c440f4,alps4141::alps_58a77ba8df10_to_Equation2,1,alps4141,alps4141::alps_58a77ba8df10_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2d19263eef8f182e,alps4141::alps_78a33b07b5d4_to_Equation2,1,alps4141,alps4141::alps_78a33b07b5d4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_33a254a49b539ac0,alps4141::alps_6880231fef03_to_Equation2,1,alps4141,alps4141::alps_6880231fef03_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2defa4a751400285,austin96::order5_austin_unknown_E39485_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E39485_to_E2 | alps4141::alps_a87f41c03efb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_255514c2e819867b,alps4141::alps_5eee73b36d8d_to_Equation2,1,alps4141,alps4141::alps_5eee73b36d8d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_c6698383715849bc,austin96::order5_austin_unknown_E36867_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E36867_to_E2 | alps4141::alps_788bc8c71235_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_47908834bcc5b1e6,alps4141::alps_d4f2d3829635_to_Equation2,1,alps4141,alps4141::alps_d4f2d3829635_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_e0225d4b6e670e81,alps4141::alps_40c2c2120f2a_to_Equation2,1,alps4141,alps4141::alps_40c2c2120f2a_to_Equation2,theorem,resource_exhausted,theorem,True,False,False
exact_96be28f52668ef3b,alps4141::alps_aae98e06b268_to_Equation2,1,alps4141,alps4141::alps_aae98e06b268_to_Equation2,theorem,theorem,theorem,True,False,False
exact_7a84b11c050daee9,alps4141::alps_90686aa6bd09_to_Equation2,1,alps4141,alps4141::alps_90686aa6bd09_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_aba72028d6aa2f9d,alps4141::alps_39c0df80c734_to_Equation2,1,alps4141,alps4141::alps_39c0df80c734_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_ceb72da256204453,alps4141::alps_7c70425a9763_to_Equation2,1,alps4141,alps4141::alps_7c70425a9763_to_Equation2,resource_exhausted,resource_exhausted,theorem,True,False,False
exact_6e77468240b31a4f,alps4141::alps_e52d210f08e4_to_Equation2,1,alps4141,alps4141::alps_e52d210f08e4_to_Equation2,resource_exhausted,resource_exhausted,theorem,True,False,False
exact_4a95cec4335f4fab,alps4141::alps_69940ab449c2_to_Equation2,1,alps4141,alps4141::alps_69940ab449c2_to_Equation2,resource_exhausted,resource_exhausted,memory_limit,False,False,False
exact_bb46cd2127e885ce,alps4141::alps_069d3cce0a12_to_Equation2,1,alps4141,alps4141::alps_069d3cce0a12_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b5b2cde67de81770,alps4141::alps_58c6a0646074_to_Equation2,1,alps4141,alps4141::alps_58c6a0646074_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_74dec62f041cefbb,alps4141::alps_c1d314b9cb24_to_Equation2,1,alps4141,alps4141::alps_c1d314b9cb24_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_7245fa70c391051d,alps4141::alps_5e8d3b1b5e5d_to_Equation2,1,alps4141,alps4141::alps_5e8d3b1b5e5d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_59dec961d002e85d,alps4141::alps_08a5579647ce_to_Equation2,1,alps4141,alps4141::alps_08a5579647ce_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_077c3ec1cc742a09,alps4141::alps_b6e8aedd063f_to_Equation2,1,alps4141,alps4141::alps_b6e8aedd063f_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_b098ce18c3810714,alps4141::alps_19539a0df4b4_to_Equation2,1,alps4141,alps4141::alps_19539a0df4b4_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_aa37c90fc500248f,alps4141::alps_06349f105f06_to_Equation2,1,alps4141,alps4141::alps_06349f105f06_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_34ca94f3208521d4,alps4141::alps_0bdc2677306c_to_Equation2,1,alps4141,alps4141::alps_0bdc2677306c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_e183db3a14d89537,alps4141::alps_fa5a60ffde6a_to_Equation2,1,alps4141,alps4141::alps_fa5a60ffde6a_to_Equation2,resource_exhausted,resource_exhausted,theorem,True,False,False
exact_4bca50fe1340332f,alps4141::alps_f73e679d827c_to_Equation2,1,alps4141,alps4141::alps_f73e679d827c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_8a6ad028fe1fe60c,alps4141::alps_8ab919dca635_to_Equation2,1,alps4141,alps4141::alps_8ab919dca635_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_2c4a5aaaa8af50f7,alps4141::alps_c55e862e0e74_to_Equation2,1,alps4141,alps4141::alps_c55e862e0e74_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_1f1ed6a14ff6a90e,alps4141::alps_606c483324cb_to_Equation2,1,alps4141,alps4141::alps_606c483324cb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2884188dfa661ee9,alps4141::alps_ade4ee88b95a_to_Equation2,1,alps4141,alps4141::alps_ade4ee88b95a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_fc3cc03af101bfcb,alps4141::alps_dd56f4288723_to_Equation2,1,alps4141,alps4141::alps_dd56f4288723_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_0205ac05aabe4c69,alps4141::alps_003f4aa344cb_to_Equation2,1,alps4141,alps4141::alps_003f4aa344cb_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_9d3e84d569767e80,alps4141::alps_6fd945d11451_to_Equation2,1,alps4141,alps4141::alps_6fd945d11451_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_efa40f382810b929,alps4141::alps_4657b244797e_to_Equation2,1,alps4141,alps4141::alps_4657b244797e_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_38a8422c5ab2d201,alps4141::alps_b27109e9baaf_to_Equation2,1,alps4141,alps4141::alps_b27109e9baaf_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_f03cd1af0b16f4e2,alps4141::alps_cf7a31f9725c_to_Equation2,1,alps4141,alps4141::alps_cf7a31f9725c_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_6b647eaac180f497,alps4141::alps_f023110cace3_to_Equation2,1,alps4141,alps4141::alps_f023110cace3_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_7b85c40bf82421ab,alps4141::alps_bf959fbe05f7_to_Equation2,1,alps4141,alps4141::alps_bf959fbe05f7_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_23025b59421910ba,alps4141::alps_3eda31a5c8e7_to_Equation2,1,alps4141,alps4141::alps_3eda31a5c8e7_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_14bb050c2c522820,alps4141::alps_b376024a7836_to_Equation2,1,alps4141,alps4141::alps_b376024a7836_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2a60a4fabd87e20e,alps4141::alps_9efe06909591_to_Equation2,1,alps4141,alps4141::alps_9efe06909591_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f43a870a20384cfb,alps4141::alps_3cf8daa7d383_to_Equation2,1,alps4141,alps4141::alps_3cf8daa7d383_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_1707cfaaaa52439f,alps4141::alps_bd9dfe30c0b4_to_Equation2,1,alps4141,alps4141::alps_bd9dfe30c0b4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_33dd2cf92167904b,alps4141::alps_9d93c305cce1_to_Equation2,1,alps4141,alps4141::alps_9d93c305cce1_to_Equation2,resource_exhausted,resource_exhausted,memory_limit,False,False,False
exact_fec13b471cb1216e,alps4141::alps_66f1a15a5fc1_to_Equation2,1,alps4141,alps4141::alps_66f1a15a5fc1_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_9302345b83e7f057,alps4141::alps_91d86095f8ba_to_Equation2,1,alps4141,alps4141::alps_91d86095f8ba_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_f45628c4775dd9ca,alps4141::alps_89dbd75d0ed9_to_Equation2,1,alps4141,alps4141::alps_89dbd75d0ed9_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_11174be34deb8c8a,alps4141::alps_91023af04e9d_to_Equation2,1,alps4141,alps4141::alps_91023af04e9d_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_8e11a4f998eb7f7f,alps4141::alps_4fad9c3942d2_to_Equation2,1,alps4141,alps4141::alps_4fad9c3942d2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_a890f25ff6d9b1b4,alps4141::alps_acde34ebc39b_to_Equation2,1,alps4141,alps4141::alps_acde34ebc39b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_84f39cbf4d7749eb,alps4141::alps_e473f66a99f4_to_Equation2,1,alps4141,alps4141::alps_e473f66a99f4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_eea104d7be0e41cf,alps4141::alps_82816e07e104_to_Equation2,1,alps4141,alps4141::alps_82816e07e104_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_efe4365d9de75222,alps4141::alps_3c2dc7ff3118_to_Equation2,1,alps4141,alps4141::alps_3c2dc7ff3118_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_fa42f0bbe499c250,alps4141::alps_19602050e75a_to_Equation2,1,alps4141,alps4141::alps_19602050e75a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
