equivalence_group_id,representative_record_id,member_count,provenance_sources,member_record_ids,vampire_statuses,eprover_statuses,twee_complete_statuses,theorem_any,counter_satisfiable_any,scientific_conflict
alpha_578e67dc17e7a1fb,alps4141::alps_8741c3253716_to_Equation2,1,alps4141,alps4141::alps_8741c3253716_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_be7af7333610a546,alps4141::alps_a19de39bd587_to_Equation2,1,alps4141,alps4141::alps_a19de39bd587_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_71f5fb0a4067e84d,alps4141::alps_b67ff7de4cb2_to_Equation2,1,alps4141,alps4141::alps_b67ff7de4cb2_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_29353ba54839eb5b,alps4141::alps_68ac5de6fff0_to_Equation2,1,alps4141,alps4141::alps_68ac5de6fff0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e251d3fe380b7725,alps4141::alps_c20c10778cc2_to_Equation2,1,alps4141,alps4141::alps_c20c10778cc2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_822d701da09f52df,alps4141::alps_c3d61fc86d97_to_Equation2,1,alps4141,alps4141::alps_c3d61fc86d97_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_ee07bfd66b99db68,alps4141::alps_30b65d59ce02_to_Equation2,1,alps4141,alps4141::alps_30b65d59ce02_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_fc770404b2adf181,alps4141::alps_ffd463fac7e4_to_Equation2,1,alps4141,alps4141::alps_ffd463fac7e4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1ce02610f4bf1920,alps4141::alps_4b0041b6b3c0_to_Equation2,1,alps4141,alps4141::alps_4b0041b6b3c0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_788bfd614dca720d,alps4141::alps_57e3b784697c_to_Equation2,1,alps4141,alps4141::alps_57e3b784697c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_84ffc11bb2fe8bc1,alps4141::alps_367cbc42bba4_to_Equation2,1,alps4141,alps4141::alps_367cbc42bba4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_acecde7ceb71f4c1,alps4141::alps_1e870fd02bda_to_Equation2,1,alps4141,alps4141::alps_1e870fd02bda_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d288a25e2def25e8,alps4141::alps_de775b684469_to_Equation2,1,alps4141,alps4141::alps_de775b684469_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c7dd727c38582003,alps4141::alps_b5f9450fca04_to_Equation2,1,alps4141,alps4141::alps_b5f9450fca04_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_37f87b802077037c,alps4141::alps_56c9c27d07a8_to_Equation2,1,alps4141,alps4141::alps_56c9c27d07a8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_7303958a2f76a23c,alps4141::alps_3b5138b8643a_to_Equation2,1,alps4141,alps4141::alps_3b5138b8643a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_01747e702fb69c29,alps4141::alps_2417f932b228_to_Equation2,1,alps4141,alps4141::alps_2417f932b228_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_69318e8a63d7829c,alps4141::alps_4a955a73ceaf_to_Equation2,1,alps4141,alps4141::alps_4a955a73ceaf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_7f087ab27fcbea25,alps4141::alps_1c80a8a29624_to_Equation2,1,alps4141,alps4141::alps_1c80a8a29624_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_4bbd2e2784f230f2,alps4141::alps_cc7045170131_to_Equation2,1,alps4141,alps4141::alps_cc7045170131_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_67cb22a3ab5f1cb9,alps4141::alps_3061605d3408_to_Equation2,1,alps4141,alps4141::alps_3061605d3408_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_de0987557e84b5dc,alps4141::alps_c49df3cf0e69_to_Equation2,1,alps4141,alps4141::alps_c49df3cf0e69_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_0434095f4995f772,alps4141::alps_d3718022e26c_to_Equation2,1,alps4141,alps4141::alps_d3718022e26c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f1c5cf6d273b1b39,alps4141::alps_12ce87141be3_to_Equation2,1,alps4141,alps4141::alps_12ce87141be3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_ae5273063aac8bfe,alps4141::alps_c8ec26b1fef4_to_Equation2,1,alps4141,alps4141::alps_c8ec26b1fef4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f321057a3e58d1dd,alps4141::alps_21b2b15b8221_to_Equation2,1,alps4141,alps4141::alps_21b2b15b8221_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c73491bbc406b8cb,alps4141::alps_66aae346d126_to_Equation2,1,alps4141,alps4141::alps_66aae346d126_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1ae845c17fa7e505,alps4141::alps_269cc6e6d95d_to_Equation2,1,alps4141,alps4141::alps_269cc6e6d95d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c1356cdb883d912b,alps4141::alps_49cf4c3ffa83_to_Equation2,1,alps4141,alps4141::alps_49cf4c3ffa83_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1918c18311c81e36,alps4141::alps_bbb02f0b4be0_to_Equation2,1,alps4141,alps4141::alps_bbb02f0b4be0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_942d0118cf8a4c7e,alps4141::alps_94ddbc2b25ea_to_Equation2,1,alps4141,alps4141::alps_94ddbc2b25ea_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c85386f1cf371c29,alps4141::alps_49daabd41118_to_Equation2,1,alps4141,alps4141::alps_49daabd41118_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_9d61c1f683cae636,alps4141::alps_ce2991a5e4ce_to_Equation2,1,alps4141,alps4141::alps_ce2991a5e4ce_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_8cc04d6426b7d924,alps4141::alps_a5d1ad11021b_to_Equation2,1,alps4141,alps4141::alps_a5d1ad11021b_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_f8aeeade89f5c979,alps4141::alps_d4ac430397ea_to_Equation2,1,alps4141,alps4141::alps_d4ac430397ea_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_a4274c6fd6938d54,alps4141::alps_8f0b0750b745_to_Equation2,1,alps4141,alps4141::alps_8f0b0750b745_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f5678fa6b8d7c2e7,alps4141::alps_3a106155c40a_to_Equation2,1,alps4141,alps4141::alps_3a106155c40a_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_833d6a25b9cfb2bc,alps4141::alps_7fff82ff2435_to_Equation2,1,alps4141,alps4141::alps_7fff82ff2435_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_db104cc607e3d3a1,alps4141::alps_00af65d3647d_to_Equation2,1,alps4141,alps4141::alps_00af65d3647d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_df21e72a75372fab,alps4141::alps_8cd2050716e8_to_Equation2,1,alps4141,alps4141::alps_8cd2050716e8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e59019830b861164,alps4141::alps_aecd8de526f4_to_Equation2,1,alps4141,alps4141::alps_aecd8de526f4_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_a0b6768fb58b2616,alps4141::alps_50beddc38369_to_Equation2,1,alps4141,alps4141::alps_50beddc38369_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_df68fd602ba225ab,alps4141::alps_2da64ebf3e04_to_Equation2,1,alps4141,alps4141::alps_2da64ebf3e04_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_25354cca5208eeb9,alps4141::alps_220a41cf4a9c_to_Equation2,1,alps4141,alps4141::alps_220a41cf4a9c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_07d847442efc1331,alps4141::alps_17af6390f7fa_to_Equation2,1,alps4141,alps4141::alps_17af6390f7fa_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_06a243eebb0dc4c3,alps4141::alps_220687709b37_to_Equation2,1,alps4141,alps4141::alps_220687709b37_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5a6463c0de825468,alps4141::alps_2fa62c6d2603_to_Equation2,1,alps4141,alps4141::alps_2fa62c6d2603_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5e57ccad9c7ea8bc,alps4141::alps_b24e2bff000e_to_Equation2,1,alps4141,alps4141::alps_b24e2bff000e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_83cb8d5883721700,alps4141::alps_857e18efa1cd_to_Equation2,1,alps4141,alps4141::alps_857e18efa1cd_to_Equation2,resource_exhausted,theorem,theorem,True,False,False
alpha_654433ebdc2bfd3e,alps4141::alps_303c53f1c7db_to_Equation2,1,alps4141,alps4141::alps_303c53f1c7db_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d8227011613d338c,alps4141::alps_8e462d43b76f_to_Equation2,1,alps4141,alps4141::alps_8e462d43b76f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_0d3351191ec37103,alps4141::alps_d90ee542cc87_to_Equation2,1,alps4141,alps4141::alps_d90ee542cc87_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_4e415c70658502b8,alps4141::alps_0185df6a8dc6_to_Equation2,1,alps4141,alps4141::alps_0185df6a8dc6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_6e129ad6c310de0c,alps4141::alps_d8fb7ad2d5fc_to_Equation2,1,alps4141,alps4141::alps_d8fb7ad2d5fc_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_2002a4c3af4c3281,alps4141::alps_7b851715e3bb_to_Equation2,1,alps4141,alps4141::alps_7b851715e3bb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_69beb1d325368b4c,alps4141::alps_9774675f47b0_to_Equation2,1,alps4141,alps4141::alps_9774675f47b0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c0b2c84afcc305c6,alps4141::alps_3cac836c988b_to_Equation2,1,alps4141,alps4141::alps_3cac836c988b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b85667d4351033d1,alps4141::alps_d39f4c0ddf75_to_Equation2,1,alps4141,alps4141::alps_d39f4c0ddf75_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_54e3bbae29c33008,alps4141::alps_9ff7f0cd197b_to_Equation2,1,alps4141,alps4141::alps_9ff7f0cd197b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1850eeded2db51d5,alps4141::alps_e829c560c804_to_Equation2,1,alps4141,alps4141::alps_e829c560c804_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_25b11629000074b6,alps4141::alps_1f17febd148d_to_Equation2,1,alps4141,alps4141::alps_1f17febd148d_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_5878091d0a167289,alps4141::alps_21ce4a1c4fed_to_Equation2,1,alps4141,alps4141::alps_21ce4a1c4fed_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_15eb0ecaecbdd6b0,austin96::order5_austin_unknown_E33020_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E33020_to_E2 | alps4141::alps_6b67c0715468_to_Equation2,memory_limit+resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_76012711f46012da,alps4141::alps_e03265b3e15e_to_Equation2,1,alps4141,alps4141::alps_e03265b3e15e_to_Equation2,resource_exhausted,resource_exhausted,theorem,True,False,False
alpha_d5adf0c4590ce6e6,austin96::order5_austin_unknown_E33436_to_E2,1,austin96,austin96::order5_austin_unknown_E33436_to_E2,completed_no_decisive_result,completed_no_proof,counter_satisfiable,False,True,False
alpha_15f0c04e6f68c65a,alps4141::alps_529480b4330e_to_Equation2,1,alps4141,alps4141::alps_529480b4330e_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_889ae4df1be6a803,alps4141::alps_18ae895079e0_to_Equation2,1,alps4141,alps4141::alps_18ae895079e0_to_Equation2,theorem,theorem,theorem,True,False,False
alpha_a00afd6634b904f9,alps4141::alps_98bd48bf460f_to_Equation2,1,alps4141,alps4141::alps_98bd48bf460f_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_a0e679dd6bd91b4b,alps4141::alps_4fce8af6d8e5_to_Equation2,1,alps4141,alps4141::alps_4fce8af6d8e5_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_4ee9238023a5de18,alps4141::alps_9e75eb694da5_to_Equation2,1,alps4141,alps4141::alps_9e75eb694da5_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_b7f3ffeb912c0522,alps4141::alps_ec6045f3cf48_to_Equation2,1,alps4141,alps4141::alps_ec6045f3cf48_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_db80da1fcdedafd0,generality34::order5_unknown_finite_status24_E33273_to_E2,1,generality34,generality34::order5_unknown_finite_status24_E33273_to_E2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_bbc3be112c17f126,alps4141::alps_14a41ae24ffe_to_Equation2,1,alps4141,alps4141::alps_14a41ae24ffe_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_7fcde0a0ed538b69,alps4141::alps_2c4b6680179d_to_Equation2,1,alps4141,alps4141::alps_2c4b6680179d_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_b98f30c1eb42279e,alps4141::alps_61aeee19135c_to_Equation2,1,alps4141,alps4141::alps_61aeee19135c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_aaa45df0c39d54be,alps4141::alps_c37b2be2cf52_to_Equation2,1,alps4141,alps4141::alps_c37b2be2cf52_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_26bdf8a38725dd37,alps4141::alps_3cff6e54904b_to_Equation2,1,alps4141,alps4141::alps_3cff6e54904b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bf25f5ae516b2528,alps4141::alps_c77bee8aeda2_to_Equation2,1,alps4141,alps4141::alps_c77bee8aeda2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_32fbad03e32965ac,alps4141::alps_2fb3ca0da843_to_Equation2,1,alps4141,alps4141::alps_2fb3ca0da843_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_3f4c7b157133a52a,alps4141::alps_d08a696a6c4f_to_Equation2,1,alps4141,alps4141::alps_d08a696a6c4f_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_7aed6e57683c3567,alps4141::alps_7250cbab06ce_to_Equation2,1,alps4141,alps4141::alps_7250cbab06ce_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_d1ff48e28562af6e,alps4141::alps_a5cda10109f7_to_Equation2,1,alps4141,alps4141::alps_a5cda10109f7_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b8c167db30f38121,alps4141::alps_d62e5b61b0b7_to_Equation2,1,alps4141,alps4141::alps_d62e5b61b0b7_to_Equation2,memory_limit,resource_exhausted,theorem,True,False,False
alpha_cca25269d9d16c91,alps4141::alps_d37c705cd76e_to_Equation2,1,alps4141,alps4141::alps_d37c705cd76e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_6e1e41d9aaafce0a,alps4141::alps_e5901acc5665_to_Equation2,1,alps4141,alps4141::alps_e5901acc5665_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e8eec8529ad6b3c2,alps4141::alps_466069accd08_to_Equation2,1,alps4141,alps4141::alps_466069accd08_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c4af9a8910847a74,alps4141::alps_35630e398415_to_Equation2,1,alps4141,alps4141::alps_35630e398415_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d6514a1b0e95001b,alps4141::alps_746fbcf7bebf_to_Equation2,1,alps4141,alps4141::alps_746fbcf7bebf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d089e0c3cc9ed52f,alps4141::alps_dd159bdbd21a_to_Equation2,1,alps4141,alps4141::alps_dd159bdbd21a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_78aeee7d2b60a2c4,alps4141::alps_d4c2d8d53524_to_Equation2,1,alps4141,alps4141::alps_d4c2d8d53524_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_49f92d8254777789,alps4141::alps_712d1ded46f4_to_Equation2,1,alps4141,alps4141::alps_712d1ded46f4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b39dd3914b81727e,alps4141::alps_76dd22568458_to_Equation2,1,alps4141,alps4141::alps_76dd22568458_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_4d58e99a2d33672d,alps4141::alps_8bbeb14ec0ab_to_Equation2,1,alps4141,alps4141::alps_8bbeb14ec0ab_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_eae714486327e8ee,alps4141::alps_92ce0149355a_to_Equation2,1,alps4141,alps4141::alps_92ce0149355a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b6b986f1527115ca,alps4141::alps_c8727ba6defe_to_Equation2,1,alps4141,alps4141::alps_c8727ba6defe_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1d25dee6e4321dab,alps4141::alps_b12e077123c5_to_Equation2,1,alps4141,alps4141::alps_b12e077123c5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_cabff27dcff20110,alps4141::alps_3cb9c6a6fe73_to_Equation2,1,alps4141,alps4141::alps_3cb9c6a6fe73_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1d2b98eeb857c2e7,alps4141::alps_0799bffbe154_to_Equation2,1,alps4141,alps4141::alps_0799bffbe154_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_4ebaa3488220df80,alps4141::alps_19991eca30ca_to_Equation2,1,alps4141,alps4141::alps_19991eca30ca_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e091dde067b34657,alps4141::alps_8893b4060e3a_to_Equation2,1,alps4141,alps4141::alps_8893b4060e3a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bf980dd1ffe4dd7f,alps4141::alps_5d5a94209606_to_Equation2,1,alps4141,alps4141::alps_5d5a94209606_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_9158fd4bfaf2c100,alps4141::alps_82823111c73c_to_Equation2,1,alps4141,alps4141::alps_82823111c73c_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_bdcc814c157abc15,alps4141::alps_c8319a7b7d5d_to_Equation2,1,alps4141,alps4141::alps_c8319a7b7d5d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_65716774330040d9,alps4141::alps_1e24d7ca7433_to_Equation2,1,alps4141,alps4141::alps_1e24d7ca7433_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_6cce5757b1d82edc,alps4141::alps_4e80a1888de0_to_Equation2,1,alps4141,alps4141::alps_4e80a1888de0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_350269d4a3cfcb69,alps4141::alps_d28eeb08eae4_to_Equation2,1,alps4141,alps4141::alps_d28eeb08eae4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_3d93fa82b1439d80,alps4141::alps_df07f54edae1_to_Equation2,1,alps4141,alps4141::alps_df07f54edae1_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_385aadcc216623f0,alps4141::alps_d195a66c49e3_to_Equation2,1,alps4141,alps4141::alps_d195a66c49e3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d899aaaa3969c7af,alps4141::alps_44b6cacadbb7_to_Equation2,1,alps4141,alps4141::alps_44b6cacadbb7_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e0f5aea0f77cb048,alps4141::alps_284184dfbe2e_to_Equation2,1,alps4141,alps4141::alps_284184dfbe2e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_91b6b2809f487867,alps4141::alps_78dd6ed361bd_to_Equation2,1,alps4141,alps4141::alps_78dd6ed361bd_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_f9f6b94f3b0e1c4c,alps4141::alps_01dec2bb2e1e_to_Equation2,1,alps4141,alps4141::alps_01dec2bb2e1e_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_6a4b825d44bc54b9,alps4141::alps_446aa9401272_to_Equation2,1,alps4141,alps4141::alps_446aa9401272_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_360f9c899445c22a,alps4141::alps_67f821723757_to_Equation2,1,alps4141,alps4141::alps_67f821723757_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_78a999b24f4928a9,alps4141::alps_c1c160db2ff0_to_Equation2,1,alps4141,alps4141::alps_c1c160db2ff0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_622eac65ecc2fcb6,alps4141::alps_3cbfdec5ea50_to_Equation2,1,alps4141,alps4141::alps_3cbfdec5ea50_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_3e5b9bea02c9d722,alps4141::alps_6ed588a69203_to_Equation2,1,alps4141,alps4141::alps_6ed588a69203_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_2cfa5cefd026da72,alps4141::alps_f908a1b8a412_to_Equation2,1,alps4141,alps4141::alps_f908a1b8a412_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_cdf19f1a534a9ffb,alps4141::alps_e70d2e5aa972_to_Equation2,1,alps4141,alps4141::alps_e70d2e5aa972_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f84115e454272022,alps4141::alps_84f52add9020_to_Equation2,1,alps4141,alps4141::alps_84f52add9020_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b41599b59e12897b,alps4141::alps_0bc63cd301cf_to_Equation2,1,alps4141,alps4141::alps_0bc63cd301cf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_fd4a9704106f00e7,alps4141::alps_c408cddd3c42_to_Equation2,1,alps4141,alps4141::alps_c408cddd3c42_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d330d09b4ed8994a,alps4141::alps_58481d4b07d6_to_Equation2,1,alps4141,alps4141::alps_58481d4b07d6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_14f37a5ad8406378,alps4141::alps_7663e1c71033_to_Equation2,1,alps4141,alps4141::alps_7663e1c71033_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_4f3ef86ee2120bde,alps4141::alps_cf740199bda5_to_Equation2,1,alps4141,alps4141::alps_cf740199bda5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_73045201fb873771,alps4141::alps_a8df27100353_to_Equation2,1,alps4141,alps4141::alps_a8df27100353_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b42255e8105a6f5d,alps4141::alps_421797c2c787_to_Equation2,1,alps4141,alps4141::alps_421797c2c787_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_58051540b5255357,alps4141::alps_832353709e6c_to_Equation2,1,alps4141,alps4141::alps_832353709e6c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_680f33aa44f0e6fb,alps4141::alps_78f9157e49da_to_Equation2,1,alps4141,alps4141::alps_78f9157e49da_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_607efc040cda6f54,alps4141::alps_17b876462d71_to_Equation2,1,alps4141,alps4141::alps_17b876462d71_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_24de24598564a9fe,alps4141::alps_963e72c34e0c_to_Equation2,1,alps4141,alps4141::alps_963e72c34e0c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_03dfe1a03c4cc96d,alps4141::alps_ffc411806bce_to_Equation2,1,alps4141,alps4141::alps_ffc411806bce_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_a2b7f39fea73b0a1,alps4141::alps_e7426bf6cb03_to_Equation2,1,alps4141,alps4141::alps_e7426bf6cb03_to_Equation2,completed_no_decisive_result,resource_exhausted,memory_limit,False,False,False
alpha_6ccad66973f08ebf,alps4141::alps_e032933b6972_to_Equation2,1,alps4141,alps4141::alps_e032933b6972_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_58046c6390eef7f6,alps4141::alps_44a20dd549a3_to_Equation2,1,alps4141,alps4141::alps_44a20dd549a3_to_Equation2,completed_no_decisive_result,resource_exhausted,resource_exhausted,False,False,False
alpha_016deb36cc250596,alps4141::alps_c53ffa4c5e96_to_Equation2,1,alps4141,alps4141::alps_c53ffa4c5e96_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_c837236f3b9ececf,alps4141::alps_e90931dc8115_to_Equation2,1,alps4141,alps4141::alps_e90931dc8115_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e7aa3255e9d1be62,alps4141::alps_b5651c02784f_to_Equation2,1,alps4141,alps4141::alps_b5651c02784f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_fd3fd99658ea3dee,alps4141::alps_6bc5af290ff2_to_Equation2,1,alps4141,alps4141::alps_6bc5af290ff2_to_Equation2,completed_no_decisive_result,resource_exhausted,resource_exhausted,False,False,False
alpha_b61f1b16647b13d0,alps4141::alps_8546b67f3f4b_to_Equation2,1,alps4141,alps4141::alps_8546b67f3f4b_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
